,path,x,y,w,h
5328,HAM10000_images_part_2/ISIC_0030654.jpg,127,63,419,359
5329,HAM10000_images_part_2/ISIC_0032043.jpg,148,132,200,218
5330,HAM10000_images_part_2/ISIC_0032725.jpg,415,57,235,443
5331,HAM10000_images_part_2/ISIC_0029463.jpg,155,85,236,218
5332,HAM10000_images_part_2/ISIC_0030132.jpg,10,-31,504,489
5333,HAM10000_images_part_2/ISIC_0029477.jpg,136,100,304,374
5334,HAM10000_images_part_2/ISIC_0031238.jpg,-48,-48,696,283
5335,HAM10000_images_part_2/ISIC_0030126.jpg,76,-25,364,495
5336,HAM10000_images_part_2/ISIC_0032731.jpg,105,72,314,313
5337,HAM10000_images_part_2/ISIC_0032057.jpg,101,130,280,285
5338,HAM10000_images_part_2/ISIC_0033349.jpg,176,26,321,296
5339,HAM10000_images_part_2/ISIC_0030640.jpg,201,202,115,121
5340,HAM10000_images_part_2/ISIC_0030898.jpg,160,87,261,243
5341,HAM10000_images_part_2/ISIC_0029311.jpg,249,268,151,157
5342,HAM10000_images_part_2/ISIC_0033361.jpg,18,27,514,397
5343,HAM10000_images_part_2/ISIC_0030668.jpg,159,254,184,146
5344,HAM10000_images_part_2/ISIC_0031576.jpg,148,56,338,305
5345,HAM10000_images_part_2/ISIC_0029339.jpg,110,49,361,342
5346,HAM10000_images_part_2/ISIC_0031210.jpg,154,4,422,472
5347,HAM10000_images_part_2/ISIC_0033407.jpg,177,126,289,226
5348,HAM10000_images_part_2/ISIC_0032719.jpg,93,200,164,187
5349,HAM10000_images_part_2/ISIC_0033413.jpg,318,81,176,157
5350,HAM10000_images_part_2/ISIC_0031204.jpg,321,325,101,102
5351,HAM10000_images_part_2/ISIC_0031562.jpg,159,137,255,227
5352,HAM10000_images_part_2/ISIC_0033375.jpg,152,44,301,360
5353,HAM10000_images_part_2/ISIC_0034195.jpg,145,114,340,351
5354,HAM10000_images_part_2/ISIC_0033822.jpg,94,58,401,407
5355,HAM10000_images_part_2/ISIC_0031953.jpg,136,107,306,260
5356,HAM10000_images_part_2/ISIC_0030495.jpg,28,23,329,385
5357,HAM10000_images_part_2/ISIC_0032282.jpg,111,-5,265,302
5358,HAM10000_images_part_2/ISIC_0032296.jpg,186,162,272,275
5359,HAM10000_images_part_2/ISIC_0033188.jpg,181,122,232,217
5360,HAM10000_images_part_2/ISIC_0031947.jpg,272,77,141,164
5361,HAM10000_images_part_2/ISIC_0030481.jpg,91,-4,407,417
5362,HAM10000_images_part_2/ISIC_0034181.jpg,172,101,263,256
5363,HAM10000_images_part_2/ISIC_0033836.jpg,201,112,199,230
5364,HAM10000_images_part_2/ISIC_0029846.jpg,199,116,191,212
5365,HAM10000_images_part_2/ISIC_0029852.jpg,122,33,380,440
5366,HAM10000_images_part_2/ISIC_0030330.jpg,75,-8,467,385
5367,HAM10000_images_part_2/ISIC_0029661.jpg,129,31,291,371
5368,HAM10000_images_part_2/ISIC_0032527.jpg,214,136,170,187
5369,HAM10000_images_part_2/ISIC_0034156.jpg,149,50,270,346
5370,HAM10000_images_part_2/ISIC_0033639.jpg,90,43,368,305
5371,HAM10000_images_part_2/ISIC_0032241.jpg,225,56,265,257
5372,HAM10000_images_part_2/ISIC_0031748.jpg,102,76,350,287
5373,HAM10000_images_part_2/ISIC_0031990.jpg,287,-48,361,373
5374,HAM10000_images_part_2/ISIC_0030456.jpg,143,100,300,263
5375,HAM10000_images_part_2/ISIC_0031984.jpg,109,93,414,298
5376,HAM10000_images_part_2/ISIC_0030442.jpg,257,259,182,151
5377,HAM10000_images_part_2/ISIC_0032255.jpg,447,126,117,114
5378,HAM10000_images_part_2/ISIC_0032533.jpg,224,104,207,204
5379,HAM10000_images_part_2/ISIC_0034142.jpg,151,189,137,136
5380,HAM10000_images_part_2/ISIC_0030324.jpg,110,72,265,298
5381,HAM10000_images_part_2/ISIC_0029675.jpg,162,139,241,243
5382,HAM10000_images_part_2/ISIC_0033605.jpg,137,41,336,406
5383,HAM10000_images_part_2/ISIC_0029885.jpg,100,144,212,159
5384,HAM10000_images_part_2/ISIC_0031012.jpg,320,36,187,177
5385,HAM10000_images_part_2/ISIC_0031774.jpg,156,80,202,265
5386,HAM10000_images_part_2/ISIC_0033163.jpg,89,83,427,382
5387,HAM10000_images_part_2/ISIC_0033177.jpg,129,25,302,314
5388,HAM10000_images_part_2/ISIC_0032269.jpg,39,273,209,179
5389,HAM10000_images_part_2/ISIC_0031760.jpg,361,369,112,122
5390,HAM10000_images_part_2/ISIC_0030318.jpg,71,5,298,340
5391,HAM10000_images_part_2/ISIC_0029891.jpg,84,349,143,136
5392,HAM10000_images_part_2/ISIC_0031006.jpg,-6,-12,563,497
5393,HAM10000_images_part_2/ISIC_0029649.jpg,107,70,319,345
5394,HAM10000_images_part_2/ISIC_0033611.jpg,158,106,291,257
5395,HAM10000_images_part_2/ISIC_0033956.jpg,141,60,365,367
5396,HAM10000_images_part_2/ISIC_0032490.jpg,55,45,364,373
5397,HAM10000_images_part_2/ISIC_0030287.jpg,37,49,568,408
5398,HAM10000_images_part_2/ISIC_0031199.jpg,101,70,463,334
5399,HAM10000_images_part_2/ISIC_0031827.jpg,172,137,153,217
5400,HAM10000_images_part_2/ISIC_0031833.jpg,-22,65,450,357
5401,HAM10000_images_part_2/ISIC_0030293.jpg,-50,298,627,202
5402,HAM10000_images_part_2/ISIC_0033942.jpg,135,71,354,395
5403,HAM10000_images_part_2/ISIC_0032484.jpg,86,41,383,392
5404,HAM10000_images_part_2/ISIC_0029932.jpg,138,130,313,224
5405,HAM10000_images_part_2/ISIC_0029926.jpg,191,136,172,157
5406,HAM10000_images_part_2/ISIC_0029715.jpg,151,54,285,258
5407,HAM10000_images_part_2/ISIC_0030244.jpg,206,145,119,151
5408,HAM10000_images_part_2/ISIC_0034022.jpg,199,81,208,193
5409,HAM10000_images_part_2/ISIC_0033995.jpg,116,94,386,279
5410,HAM10000_images_part_2/ISIC_0032453.jpg,-16,34,602,359
5411,HAM10000_images_part_2/ISIC_0032335.jpg,139,73,355,326
5412,HAM10000_images_part_2/ISIC_0030522.jpg,390,359,220,111
5413,HAM10000_images_part_2/ISIC_0030536.jpg,66,104,372,345
5414,HAM10000_images_part_2/ISIC_0031628.jpg,74,3,350,423
5415,HAM10000_images_part_2/ISIC_0032321.jpg,67,141,338,274
5416,HAM10000_images_part_2/ISIC_0033759.jpg,146,67,277,279
5417,HAM10000_images_part_2/ISIC_0034036.jpg,23,-15,569,456
5418,HAM10000_images_part_2/ISIC_0033981.jpg,76,5,438,388
5419,HAM10000_images_part_2/ISIC_0032447.jpg,141,-10,334,469
5420,HAM10000_images_part_2/ISIC_0029701.jpg,82,78,353,334
5421,HAM10000_images_part_2/ISIC_0030250.jpg,300,32,118,133
5422,HAM10000_images_part_2/ISIC_0033771.jpg,156,60,266,283
5423,HAM10000_images_part_2/ISIC_0031166.jpg,247,169,124,129
5424,HAM10000_images_part_2/ISIC_0029729.jpg,-50,-50,203,274
5425,HAM10000_images_part_2/ISIC_0030278.jpg,999949,999949,100,100
5426,HAM10000_images_part_2/ISIC_0031600.jpg,158,79,349,304
5427,HAM10000_images_part_2/ISIC_0032309.jpg,154,91,255,252
5428,HAM10000_images_part_2/ISIC_0033017.jpg,90,17,383,407
5429,HAM10000_images_part_2/ISIC_0033003.jpg,187,102,224,220
5430,HAM10000_images_part_2/ISIC_0031614.jpg,97,-34,136,140
5431,HAM10000_images_part_2/ISIC_0031172.jpg,114,-11,275,498
5432,HAM10000_images_part_2/ISIC_0033765.jpg,71,-25,464,406
5433,HAM10000_images_part_2/ISIC_0030085.jpg,145,114,297,200
5434,HAM10000_images_part_2/ISIC_0032692.jpg,95,-34,423,521
5435,HAM10000_images_part_2/ISIC_0033598.jpg,223,112,198,246
5436,HAM10000_images_part_2/ISIC_0032686.jpg,81,67,357,254
5437,HAM10000_images_part_2/ISIC_0030091.jpg,279,250,154,250
5438,HAM10000_images_part_2/ISIC_0030907.jpg,34,44,478,412
5439,HAM10000_images_part_2/ISIC_0032876.jpg,159,63,308,371
5440,HAM10000_images_part_2/ISIC_0032862.jpg,106,35,384,453
5441,HAM10000_images_part_2/ISIC_0030913.jpg,-20,40,547,363
5442,HAM10000_images_part_2/ISIC_0030720.jpg,259,156,187,163
5443,HAM10000_images_part_2/ISIC_0033229.jpg,187,108,231,210
5444,HAM10000_images_part_2/ISIC_0032137.jpg,163,-46,266,354
5445,HAM10000_images_part_2/ISIC_0032651.jpg,109,84,341,310
5446,HAM10000_images_part_2/ISIC_0034220.jpg,93,93,413,282
5447,HAM10000_images_part_2/ISIC_0032889.jpg,74,68,375,334
5448,HAM10000_images_part_2/ISIC_0030046.jpg,67,98,179,188
5449,HAM10000_images_part_2/ISIC_0029517.jpg,-50,-50,326,233
5450,HAM10000_images_part_2/ISIC_0031358.jpg,-28,22,141,128
5451,HAM10000_images_part_2/ISIC_0030052.jpg,182,182,218,225
5452,HAM10000_images_part_2/ISIC_0029503.jpg,368,110,213,204
5453,HAM10000_images_part_2/ISIC_0032645.jpg,181,55,241,297
5454,HAM10000_images_part_2/ISIC_0034234.jpg,100,-6,406,413
5455,HAM10000_images_part_2/ISIC_0032123.jpg,109,22,325,375
5456,HAM10000_images_part_2/ISIC_0030734.jpg,110,82,433,352
5457,HAM10000_images_part_2/ISIC_0033215.jpg,165,131,177,174
5458,HAM10000_images_part_2/ISIC_0031402.jpg,72,66,475,379
5459,HAM10000_images_part_2/ISIC_0031364.jpg,60,68,377,299
5460,HAM10000_images_part_2/ISIC_0033573.jpg,126,62,366,298
5461,HAM10000_images_part_2/ISIC_0032679.jpg,113,124,348,240
5462,HAM10000_images_part_2/ISIC_0034208.jpg,312,284,188,150
5463,HAM10000_images_part_2/ISIC_0033567.jpg,192,96,217,194
5464,HAM10000_images_part_2/ISIC_0031370.jpg,94,109,319,347
5465,HAM10000_images_part_2/ISIC_0031416.jpg,64,96,450,338
5466,HAM10000_images_part_2/ISIC_0030708.jpg,154,91,288,292
5467,HAM10000_images_part_2/ISIC_0033201.jpg,6,56,289,298
5468,HAM10000_images_part_2/ISIC_0031371.jpg,46,-4,426,443
5469,HAM10000_images_part_2/ISIC_0033566.jpg,54,-12,401,424
5470,HAM10000_images_part_2/ISIC_0034209.jpg,17,-33,523,497
5471,HAM10000_images_part_2/ISIC_0032678.jpg,166,95,225,205
5472,HAM10000_images_part_2/ISIC_0033200.jpg,62,-32,458,471
5473,HAM10000_images_part_2/ISIC_0030709.jpg,197,124,207,209
5474,HAM10000_images_part_2/ISIC_0031417.jpg,210,118,245,232
5475,HAM10000_images_part_2/ISIC_0031403.jpg,69,88,302,250
5476,HAM10000_images_part_2/ISIC_0033214.jpg,110,23,392,346
5477,HAM10000_images_part_2/ISIC_0033572.jpg,388,166,212,206
5478,HAM10000_images_part_2/ISIC_0031365.jpg,187,7,269,324
5479,HAM10000_images_part_2/ISIC_0034235.jpg,43,24,469,403
5480,HAM10000_images_part_2/ISIC_0032644.jpg,270,93,121,119
5481,HAM10000_images_part_2/ISIC_0029502.jpg,210,105,216,198
5482,HAM10000_images_part_2/ISIC_0030053.jpg,208,129,184,174
5483,HAM10000_images_part_2/ISIC_0030735.jpg,87,62,406,315
5484,HAM10000_images_part_2/ISIC_0032122.jpg,34,110,495,383
5485,HAM10000_images_part_2/ISIC_0032136.jpg,148,96,309,227
5486,HAM10000_images_part_2/ISIC_0033228.jpg,160,57,299,342
5487,HAM10000_images_part_2/ISIC_0030721.jpg,116,83,341,294
5488,HAM10000_images_part_2/ISIC_0029516.jpg,265,134,112,112
5489,HAM10000_images_part_2/ISIC_0031359.jpg,205,110,211,233
5490,HAM10000_images_part_2/ISIC_0030047.jpg,136,69,292,267
5491,HAM10000_images_part_2/ISIC_0032888.jpg,-27,25,664,375
5492,HAM10000_images_part_2/ISIC_0034221.jpg,202,177,164,133
5493,HAM10000_images_part_2/ISIC_0032650.jpg,160,9,254,377
5494,HAM10000_images_part_2/ISIC_0032863.jpg,166,127,271,259
5495,HAM10000_images_part_2/ISIC_0030912.jpg,226,143,172,172
5496,HAM10000_images_part_2/ISIC_0030906.jpg,-20,-35,511,494
5497,HAM10000_images_part_2/ISIC_0032877.jpg,116,67,372,337
5498,HAM10000_images_part_2/ISIC_0030090.jpg,76,67,374,236
5499,HAM10000_images_part_2/ISIC_0032687.jpg,64,3,441,437
5500,HAM10000_images_part_2/ISIC_0033599.jpg,81,88,430,335
5501,HAM10000_images_part_2/ISIC_0032693.jpg,-22,-11,661,482
5502,HAM10000_images_part_2/ISIC_0030084.jpg,90,14,281,313
5503,HAM10000_images_part_2/ISIC_0031615.jpg,114,87,396,278
5504,HAM10000_images_part_2/ISIC_0033002.jpg,207,119,225,214
5505,HAM10000_images_part_2/ISIC_0033764.jpg,37,-38,548,391
5506,HAM10000_images_part_2/ISIC_0031173.jpg,93,129,378,237
5507,HAM10000_images_part_2/ISIC_0030279.jpg,186,151,268,218
5508,HAM10000_images_part_2/ISIC_0031167.jpg,136,121,280,327
5509,HAM10000_images_part_2/ISIC_0029728.jpg,210,108,199,225
5510,HAM10000_images_part_2/ISIC_0033770.jpg,56,-3,470,444
5511,HAM10000_images_part_2/ISIC_0033016.jpg,35,34,482,413
5512,HAM10000_images_part_2/ISIC_0032308.jpg,128,61,464,436
5513,HAM10000_images_part_2/ISIC_0031601.jpg,83,50,354,346
5514,HAM10000_images_part_2/ISIC_0032320.jpg,168,157,277,255
5515,HAM10000_images_part_2/ISIC_0031629.jpg,137,104,282,262
5516,HAM10000_images_part_2/ISIC_0030537.jpg,133,52,366,334
5517,HAM10000_images_part_2/ISIC_0030251.jpg,225,164,230,194
5518,HAM10000_images_part_2/ISIC_0029700.jpg,144,24,313,274
5519,HAM10000_images_part_2/ISIC_0032446.jpg,47,60,424,311
5520,HAM10000_images_part_2/ISIC_0033980.jpg,206,58,279,266
5521,HAM10000_images_part_2/ISIC_0034037.jpg,188,119,255,296
5522,HAM10000_images_part_2/ISIC_0033758.jpg,118,81,335,302
5523,HAM10000_images_part_2/ISIC_0032452.jpg,237,22,318,327
5524,HAM10000_images_part_2/ISIC_0033994.jpg,165,52,295,330
5525,HAM10000_images_part_2/ISIC_0034023.jpg,225,143,204,194
5526,HAM10000_images_part_2/ISIC_0030245.jpg,160,86,284,342
5527,HAM10000_images_part_2/ISIC_0029714.jpg,196,68,315,379
5528,HAM10000_images_part_2/ISIC_0030523.jpg,439,9,147,151
5529,HAM10000_images_part_2/ISIC_0032334.jpg,186,138,223,185
5530,HAM10000_images_part_2/ISIC_0029927.jpg,999949,999949,100,100
5531,HAM10000_images_part_2/ISIC_0029933.jpg,110,71,483,409
5532,HAM10000_images_part_2/ISIC_0031832.jpg,182,158,237,254
5533,HAM10000_images_part_2/ISIC_0032485.jpg,89,114,414,297
5534,HAM10000_images_part_2/ISIC_0033943.jpg,15,5,602,447
5535,HAM10000_images_part_2/ISIC_0030292.jpg,66,118,318,325
5536,HAM10000_images_part_2/ISIC_0031198.jpg,268,-35,271,295
5537,HAM10000_images_part_2/ISIC_0030286.jpg,-50,-50,374,506
5538,HAM10000_images_part_2/ISIC_0032491.jpg,176,55,244,292
5539,HAM10000_images_part_2/ISIC_0033957.jpg,132,70,360,376
5540,HAM10000_images_part_2/ISIC_0031826.jpg,170,56,321,249
5541,HAM10000_images_part_2/ISIC_0031761.jpg,-32,47,546,411
5542,HAM10000_images_part_2/ISIC_0032268.jpg,147,109,217,238
5543,HAM10000_images_part_2/ISIC_0033176.jpg,169,92,233,223
5544,HAM10000_images_part_2/ISIC_0033610.jpg,139,29,311,301
5545,HAM10000_images_part_2/ISIC_0031007.jpg,344,-19,126,127
5546,HAM10000_images_part_2/ISIC_0029648.jpg,92,-19,457,495
5547,HAM10000_images_part_2/ISIC_0029890.jpg,196,156,199,195
5548,HAM10000_images_part_2/ISIC_0030319.jpg,140,220,233,212
5549,HAM10000_images_part_2/ISIC_0031013.jpg,201,29,254,267
5550,HAM10000_images_part_2/ISIC_0029884.jpg,-18,38,590,433
5551,HAM10000_images_part_2/ISIC_0033604.jpg,191,49,273,245
5552,HAM10000_images_part_2/ISIC_0033162.jpg,4,-31,590,467
5553,HAM10000_images_part_2/ISIC_0031775.jpg,61,7,347,262
5554,HAM10000_images_part_2/ISIC_0032254.jpg,148,97,306,303
5555,HAM10000_images_part_2/ISIC_0030443.jpg,211,102,236,242
5556,HAM10000_images_part_2/ISIC_0031985.jpg,97,78,377,318
5557,HAM10000_images_part_2/ISIC_0029674.jpg,165,128,262,198
5558,HAM10000_images_part_2/ISIC_0030325.jpg,136,105,306,292
5559,HAM10000_images_part_2/ISIC_0034143.jpg,37,127,226,248
5560,HAM10000_images_part_2/ISIC_0032532.jpg,60,60,468,346
5561,HAM10000_images_part_2/ISIC_0033638.jpg,199,151,192,169
5562,HAM10000_images_part_2/ISIC_0034157.jpg,189,133,283,174
5563,HAM10000_images_part_2/ISIC_0032526.jpg,107,-2,450,399
5564,HAM10000_images_part_2/ISIC_0029660.jpg,208,74,218,279
5565,HAM10000_images_part_2/ISIC_0030331.jpg,31,93,422,344
5566,HAM10000_images_part_2/ISIC_0030457.jpg,88,-33,427,330
5567,HAM10000_images_part_2/ISIC_0031991.jpg,206,84,277,301
5568,HAM10000_images_part_2/ISIC_0031749.jpg,216,96,113,120
5569,HAM10000_images_part_2/ISIC_0032240.jpg,184,94,231,273
5570,HAM10000_images_part_2/ISIC_0029853.jpg,51,14,516,310
5571,HAM10000_images_part_2/ISIC_0029847.jpg,520,-8,104,103
5572,HAM10000_images_part_2/ISIC_0030480.jpg,137,24,326,382
5573,HAM10000_images_part_2/ISIC_0031946.jpg,95,-4,322,323
5574,HAM10000_images_part_2/ISIC_0033189.jpg,127,63,345,338
5575,HAM10000_images_part_2/ISIC_0032297.jpg,39,69,535,344
5576,HAM10000_images_part_2/ISIC_0033837.jpg,130,44,329,314
5577,HAM10000_images_part_2/ISIC_0034180.jpg,110,46,400,374
5578,HAM10000_images_part_2/ISIC_0033823.jpg,54,36,436,331
5579,HAM10000_images_part_2/ISIC_0034194.jpg,220,117,153,170
5580,HAM10000_images_part_2/ISIC_0032283.jpg,253,164,153,148
5581,HAM10000_images_part_2/ISIC_0030494.jpg,143,46,307,341
5582,HAM10000_images_part_2/ISIC_0031952.jpg,77,86,227,232
5583,HAM10000_images_part_2/ISIC_0031205.jpg,67,192,263,193
5584,HAM10000_images_part_2/ISIC_0033412.jpg,198,78,188,206
5585,HAM10000_images_part_2/ISIC_0033374.jpg,152,92,265,247
5586,HAM10000_images_part_2/ISIC_0031563.jpg,186,119,243,223
5587,HAM10000_images_part_2/ISIC_0031577.jpg,137,235,303,185
5588,HAM10000_images_part_2/ISIC_0029338.jpg,201,83,310,277
5589,HAM10000_images_part_2/ISIC_0030669.jpg,168,69,400,312
5590,HAM10000_images_part_2/ISIC_0033360.jpg,98,-30,440,527
5591,HAM10000_images_part_2/ISIC_0032718.jpg,37,65,492,404
5592,HAM10000_images_part_2/ISIC_0033406.jpg,161,66,326,279
5593,HAM10000_images_part_2/ISIC_0031211.jpg,109,75,359,329
5594,HAM10000_images_part_2/ISIC_0032730.jpg,999949,999949,100,100
5595,HAM10000_images_part_2/ISIC_0030127.jpg,216,167,165,144
5596,HAM10000_images_part_2/ISIC_0029476.jpg,181,150,260,310
5597,HAM10000_images_part_2/ISIC_0031239.jpg,101,-14,488,506
5598,HAM10000_images_part_2/ISIC_0029310.jpg,249,231,159,164
5599,HAM10000_images_part_2/ISIC_0030899.jpg,73,117,414,249
5600,HAM10000_images_part_2/ISIC_0030641.jpg,184,98,260,245
5601,HAM10000_images_part_2/ISIC_0033348.jpg,156,79,321,277
5602,HAM10000_images_part_2/ISIC_0032056.jpg,48,90,453,340
5603,HAM10000_images_part_2/ISIC_0032042.jpg,226,102,180,161
5604,HAM10000_images_part_2/ISIC_0030655.jpg,136,82,239,223
5605,HAM10000_images_part_2/ISIC_0030133.jpg,251,116,302,233
5606,HAM10000_images_part_2/ISIC_0029462.jpg,7,228,183,206
5607,HAM10000_images_part_2/ISIC_0032724.jpg,85,62,441,335
5608,HAM10000_images_part_2/ISIC_0032917.jpg,-9,5,630,442
5609,HAM10000_images_part_2/ISIC_0029489.jpg,207,117,277,266
5610,HAM10000_images_part_2/ISIC_0030866.jpg,100,54,248,274
5611,HAM10000_images_part_2/ISIC_0030872.jpg,161,-48,198,131
5612,HAM10000_images_part_2/ISIC_0032903.jpg,172,167,277,210
5613,HAM10000_images_part_2/ISIC_0032095.jpg,114,39,338,343
5614,HAM10000_images_part_2/ISIC_0030682.jpg,163,52,188,194
5615,HAM10000_images_part_2/ISIC_0030696.jpg,256,155,110,110
5616,HAM10000_images_part_2/ISIC_0031588.jpg,406,266,110,107
5617,HAM10000_images_part_2/ISIC_0032081.jpg,341,114,167,171
5618,HAM10000_images_part_2/ISIC_0032907.jpg,75,10,389,440
5619,HAM10000_images_part_2/ISIC_0029499.jpg,178,41,260,218
5620,HAM10000_images_part_2/ISIC_0030876.jpg,316,101,117,115
5621,HAM10000_images_part_2/ISIC_0030862.jpg,107,-47,376,367
5622,HAM10000_images_part_2/ISIC_0032913.jpg,137,5,345,322
5623,HAM10000_images_part_2/ISIC_0032085.jpg,85,-23,464,497
5624,HAM10000_images_part_2/ISIC_0030692.jpg,483,372,167,128
5625,HAM10000_images_part_2/ISIC_0031598.jpg,188,112,236,215
5626,HAM10000_images_part_2/ISIC_0030686.jpg,179,82,216,195
5627,HAM10000_images_part_2/ISIC_0032091.jpg,194,385,125,115
5628,HAM10000_images_part_2/ISIC_0031215.jpg,98,72,319,342
5629,HAM10000_images_part_2/ISIC_0033402.jpg,153,25,236,268
5630,HAM10000_images_part_2/ISIC_0033364.jpg,89,-24,229,206
5631,HAM10000_images_part_2/ISIC_0031573.jpg,142,128,288,251
5632,HAM10000_images_part_2/ISIC_0030679.jpg,34,91,422,339
5633,HAM10000_images_part_2/ISIC_0031567.jpg,146,113,270,219
5634,HAM10000_images_part_2/ISIC_0029328.jpg,216,126,195,204
5635,HAM10000_images_part_2/ISIC_0033370.jpg,105,70,340,235
5636,HAM10000_images_part_2/ISIC_0033416.jpg,40,88,450,335
5637,HAM10000_images_part_2/ISIC_0032708.jpg,201,23,253,274
5638,HAM10000_images_part_2/ISIC_0031201.jpg,200,42,254,287
5639,HAM10000_images_part_2/ISIC_0032720.jpg,180,83,220,228
5640,HAM10000_images_part_2/ISIC_0029466.jpg,233,182,179,137
5641,HAM10000_images_part_2/ISIC_0031229.jpg,87,-23,406,455
5642,HAM10000_images_part_2/ISIC_0030137.jpg,421,137,197,206
5643,HAM10000_images_part_2/ISIC_0030651.jpg,163,87,254,260
5644,HAM10000_images_part_2/ISIC_0030889.jpg,249,60,154,188
5645,HAM10000_images_part_2/ISIC_0032046.jpg,142,108,279,254
5646,HAM10000_images_part_2/ISIC_0033358.jpg,250,139,244,208
5647,HAM10000_images_part_2/ISIC_0032052.jpg,76,66,250,348
5648,HAM10000_images_part_2/ISIC_0030645.jpg,102,15,450,411
5649,HAM10000_images_part_2/ISIC_0029314.jpg,83,76,372,422
5650,HAM10000_images_part_2/ISIC_0029472.jpg,92,19,442,432
5651,HAM10000_images_part_2/ISIC_0030123.jpg,186,106,231,228
5652,HAM10000_images_part_2/ISIC_0032734.jpg,-20,-7,656,467
5653,HAM10000_images_part_2/ISIC_0029843.jpg,159,63,321,299
5654,HAM10000_images_part_2/ISIC_0029857.jpg,167,132,227,218
5655,HAM10000_images_part_2/ISIC_0030490.jpg,87,33,426,373
5656,HAM10000_images_part_2/ISIC_0031956.jpg,174,63,150,135
5657,HAM10000_images_part_2/ISIC_0032287.jpg,199,143,178,169
5658,HAM10000_images_part_2/ISIC_0033199.jpg,133,193,160,175
5659,HAM10000_images_part_2/ISIC_0034190.jpg,177,122,242,186
5660,HAM10000_images_part_2/ISIC_0033827.jpg,119,49,382,273
5661,HAM10000_images_part_2/ISIC_0034184.jpg,203,16,300,261
5662,HAM10000_images_part_2/ISIC_0033833.jpg,266,66,216,226
5663,HAM10000_images_part_2/ISIC_0032293.jpg,116,53,314,305
5664,HAM10000_images_part_2/ISIC_0030484.jpg,103,57,312,383
5665,HAM10000_images_part_2/ISIC_0031942.jpg,35,-2,486,445
5666,HAM10000_images_part_2/ISIC_0031771.jpg,72,39,436,378
5667,HAM10000_images_part_2/ISIC_0033166.jpg,196,117,222,205
5668,HAM10000_images_part_2/ISIC_0032278.jpg,123,94,220,246
5669,HAM10000_images_part_2/ISIC_0033600.jpg,118,38,324,340
5670,HAM10000_images_part_2/ISIC_0029880.jpg,-8,40,318,330
5671,HAM10000_images_part_2/ISIC_0030309.jpg,228,153,119,135
5672,HAM10000_images_part_2/ISIC_0031017.jpg,196,101,179,175
5673,HAM10000_images_part_2/ISIC_0029658.jpg,-50,-50,254,550
5674,HAM10000_images_part_2/ISIC_0029894.jpg,221,173,175,174
5675,HAM10000_images_part_2/ISIC_0031003.jpg,136,10,354,364
5676,HAM10000_images_part_2/ISIC_0033614.jpg,155,14,379,322
5677,HAM10000_images_part_2/ISIC_0033172.jpg,52,50,505,366
5678,HAM10000_images_part_2/ISIC_0031765.jpg,91,23,142,132
5679,HAM10000_images_part_2/ISIC_0032244.jpg,96,15,502,411
5680,HAM10000_images_part_2/ISIC_0030453.jpg,162,108,206,229
5681,HAM10000_images_part_2/ISIC_0031995.jpg,-50,-50,391,333
5682,HAM10000_images_part_2/ISIC_0030335.jpg,74,73,278,328
5683,HAM10000_images_part_2/ISIC_0029664.jpg,209,119,202,245
5684,HAM10000_images_part_2/ISIC_0032522.jpg,94,-16,436,467
5685,HAM10000_images_part_2/ISIC_0034153.jpg,124,49,277,240
5686,HAM10000_images_part_2/ISIC_0032536.jpg,220,-10,371,386
5687,HAM10000_images_part_2/ISIC_0033628.jpg,148,27,328,308
5688,HAM10000_images_part_2/ISIC_0034147.jpg,320,9,260,462
5689,HAM10000_images_part_2/ISIC_0030321.jpg,129,64,178,178
5690,HAM10000_images_part_2/ISIC_0029670.jpg,-50,-50,244,263
5691,HAM10000_images_part_2/ISIC_0031759.jpg,170,96,245,247
5692,HAM10000_images_part_2/ISIC_0030447.jpg,126,82,372,298
5693,HAM10000_images_part_2/ISIC_0031981.jpg,216,152,242,205
5694,HAM10000_images_part_2/ISIC_0032250.jpg,277,-48,371,546
5695,HAM10000_images_part_2/ISIC_0029937.jpg,24,56,429,365
5696,HAM10000_images_part_2/ISIC_0029923.jpg,-50,147,591,353
5697,HAM10000_images_part_2/ISIC_0031822.jpg,126,71,417,356
5698,HAM10000_images_part_2/ISIC_0032495.jpg,280,341,124,114
5699,HAM10000_images_part_2/ISIC_0033953.jpg,108,-29,375,510
5700,HAM10000_images_part_2/ISIC_0030282.jpg,152,78,297,310
5701,HAM10000_images_part_2/ISIC_0030296.jpg,189,55,239,276
5702,HAM10000_images_part_2/ISIC_0031188.jpg,137,130,324,204
5703,HAM10000_images_part_2/ISIC_0032481.jpg,250,120,227,208
5704,HAM10000_images_part_2/ISIC_0033947.jpg,177,174,226,222
5705,HAM10000_images_part_2/ISIC_0031836.jpg,188,42,414,394
5706,HAM10000_images_part_2/ISIC_0031605.jpg,198,107,208,211
5707,HAM10000_images_part_2/ISIC_0033012.jpg,166,50,295,310
5708,HAM10000_images_part_2/ISIC_0033774.jpg,124,10,376,421
5709,HAM10000_images_part_2/ISIC_0031163.jpg,48,28,483,385
5710,HAM10000_images_part_2/ISIC_0031177.jpg,15,38,583,356
5711,HAM10000_images_part_2/ISIC_0029738.jpg,99,78,285,262
5712,HAM10000_images_part_2/ISIC_0030269.jpg,88,77,284,367
5713,HAM10000_images_part_2/ISIC_0033760.jpg,142,69,276,307
